,country,year,sex,age,suicides_no,population,crude_rate_per_100k
13576,Estonia,1992,female,55-74,38,174686.0,21.753317380900587
13577,Estonia,1992,female,75+,22,54990.0,40.00727404982724
13578,Estonia,1992,male,15-24,38,107308.0,35.412084839900096
13579,Estonia,1992,male,25-34,53,110029.0,48.16911905043216
13580,Estonia,1992,male,35-54,164,193038.0,84.9573659072307
13581,Estonia,1992,male,05-14,6,115149.0,5.210640127139619
13582,Estonia,1992,male,55-74,94,114501.0,82.09535287901416
13583,Estonia,1992,male,75+,19,19486.0,97.50590167299599
13584,Estonia,1993,female,15-24,11,101687.0,10.817508629421658
13585,Estonia,1993,female,25-34,10,104977.0,9.525896148680186
13586,Estonia,1993,female,35-54,45,206491.0,21.79271735814152
13587,Estonia,1993,female,05-14,1,108628.0,0.9205729646131753
13588,Estonia,1993,female,55-74,38,176666.0,21.509515130245777
13589,Estonia,1993,female,75+,17,53145.0,31.987957474833006
13590,Estonia,1993,male,15-24,33,103920.0,31.75519630484989
13591,Estonia,1993,male,25-34,75,103964.0,72.14035627717287
13592,Estonia,1993,male,35-54,215,188220.0,114.22803102752098
13593,Estonia,1993,male,05-14,7,113006.0,6.1943613613436455
13594,Estonia,1993,male,55-74,101,116217.0,86.906390631319
13595,Estonia,1993,male,75+,21,18691.0,112.35353913648281
13596,Estonia,1994,female,15-24,10,99418.0,10.058540706914242
13597,Estonia,1994,female,25-34,11,101305.0,10.858299195498741
13598,Estonia,1994,female,35-54,35,202883.0,17.25132219062218
13599,Estonia,1994,female,05-14,3,107373.0,2.7939984912408145
13600,Estonia,1994,female,55-74,41,177949.0,23.040309302103413
13601,Estonia,1994,female,75+,18,51891.0,34.688096201653465
13602,Estonia,1994,male,15-24,42,102104.0,41.134529499334015
13603,Estonia,1994,male,25-34,71,99295.0,71.50410393272571
13604,Estonia,1994,male,35-54,224,184129.0,121.65384051398748
13605,Estonia,1994,male,05-14,2,111954.0,1.786448005430802
13606,Estonia,1994,male,55-74,137,117318.0,116.77662421793758
13607,Estonia,1994,male,75+,20,18176.0,110.03521126760563
13608,Estonia,1995,female,15-24,7,97494.0,7.179929021273104
13609,Estonia,1995,female,25-34,9,98531.0,9.134181120662532
13610,Estonia,1995,female,35-54,41,200427.0,20.456325744535416
13611,Estonia,1995,female,05-14,0,106214.0,0.0
13612,Estonia,1995,female,55-74,53,178879.0,29.628967067123586
13613,Estonia,1995,female,75+,18,50860.0,35.391270153362164
13614,Estonia,1995,male,15-24,29,100625.0,28.819875776397513
13615,Estonia,1995,male,25-34,66,95952.0,68.78439219609804
13616,Estonia,1995,male,35-54,227,180939.0,125.4566456098464
13617,Estonia,1995,male,05-14,5,111035.0,4.503084612959878
13618,Estonia,1995,male,55-74,119,117994.0,100.85258572469786
13619,Estonia,1995,male,75+,20,17701.0,112.98796678153776
13620,Estonia,1996,female,15-24,8,96173.0,8.318342986077173
13621,Estonia,1996,female,25-34,2,96311.0,2.076605995161508
13622,Estonia,1996,female,35-54,40,198315.0,20.169931674356455
13623,Estonia,1996,female,05-14,0,104236.0,0.0
13624,Estonia,1996,female,55-74,37,179534.0,20.60890973297537
13625,Estonia,1996,female,75+,25,50849.0,49.165175323015205
13626,Estonia,1996,male,15-24,37,99540.0,37.17098653807515
13627,Estonia,1996,male,25-34,53,93866.0,56.46346920077557
13628,Estonia,1996,male,35-54,217,178056.0,121.87177067888754
13629,Estonia,1996,male,05-14,4,109002.0,3.6696574374782114
13630,Estonia,1996,male,55-74,100,118715.0,84.23535357789665
13631,Estonia,1996,male,75+,22,17605.0,124.96449872195399
13632,Estonia,1997,female,15-24,6,95553.0,6.279237700543154
13633,Estonia,1997,female,25-34,7,94741.0,7.388564612997541
13634,Estonia,1997,female,35-54,29,196914.0,14.72724133378023
13635,Estonia,1997,female,05-14,0,101713.0,0.0
13636,Estonia,1997,female,55-74,34,179234.0,18.9696151399846
13637,Estonia,1997,female,75+,15,51893.0,28.90563274430077
13638,Estonia,1997,male,15-24,36,98971.0,36.37429145911429
13639,Estonia,1997,male,25-34,60,92544.0,64.83402489626556
13640,Estonia,1997,male,35-54,193,176261.0,109.49671226192976
13641,Estonia,1997,male,05-14,5,106361.0,4.700971220654187
13642,Estonia,1997,male,55-74,117,119232.0,98.1280193236715
13643,Estonia,1997,male,75+,20,17817.0,112.25234326766572
13644,Estonia,1998,female,15-24,5,95878.0,5.214960679196479
13645,Estonia,1998,female,25-34,4,93664.0,4.270584215920738
13646,Estonia,1998,female,35-54,32,197231.0,16.22463000238299
13647,Estonia,1998,female,05-14,1,98422.0,1.0160330007518645
13648,Estonia,1998,female,55-74,25,176820.0,14.138672095916752
13649,Estonia,1998,female,75+,14,53166.0,26.332618590828723
13650,Estonia,1998,male,15-24,36,99239.0,36.27606082286198
13651,Estonia,1998,male,25-34,55,91671.0,59.99716377043994
13652,Estonia,1998,male,35-54,166,176185.0,94.21914464909045
13653,Estonia,1998,male,05-14,5,103157.0,4.846980815649931
13654,Estonia,1998,male,55-74,123,118242.0,104.02395088039782
13655,Estonia,1998,male,75+,11,18044.0,60.96209266238085
13656,Estonia,1999,female,15-24,7,96708.0,7.2382843198080815
13657,Estonia,1999,female,25-34,3,92980.0,3.2265003226500326
13658,Estonia,1999,female,35-54,35,198278.0,17.651983578611848
13659,Estonia,1999,female,05-14,0,94255.0,0.0
13660,Estonia,1999,female,55-74,26,173742.0,14.964717799956258
13661,Estonia,1999,female,75+,22,54852.0,40.10792678480274
13662,Estonia,1999,male,15-24,47,100216.0,46.89869881056917
13663,Estonia,1999,male,25-34,54,91164.0,59.23390812162696
13664,Estonia,1999,male,35-54,148,176841.0,83.69099925922156
13665,Estonia,1999,male,05-14,2,99045.0,2.0192841637639454
13666,Estonia,1999,male,55-74,101,116703.0,86.5444761488565
13667,Estonia,1999,male,75+,23,18414.0,124.90496361464103
13668,Estonia,2000,female,15-24,6,97165.0,6.175063037101837
13669,Estonia,2000,female,25-34,11,95540.0,11.513502198032237
13670,Estonia,2000,female,35-54,22,202765.0,10.849998767045594
13671,Estonia,2000,female,05-14,1,88530.0,1.1295606009262398
13672,Estonia,2000,female,55-74,38,173775.0,21.86735721478924
13673,Estonia,2000,female,75+,10,57680.0,17.337031900138697
13674,Estonia,2000,male,15-24,30,103020.0,29.120559114735002
13675,Estonia,2000,male,25-34,38,97425.0,39.004362329997434
13676,Estonia,2000,male,35-54,136,185960.0,73.13400731340073
13677,Estonia,2000,male,05-14,0,94965.0,0.0
13678,Estonia,2000,male,55-74,66,118085.0,55.89194224499302
13679,Estonia,2000,male,75+,19,19265.0,98.62444848170257
13680,Estonia,2001,female,15-24,6,97020.0,6.184291898577613
13681,Estonia,2001,female,25-34,8,95505.0,8.376524789278049
13682,Estonia,2001,female,35-54,24,202560.0,11.848341232227488
13683,Estonia,2001,female,05-14,0,84860.0,0.0
13684,Estonia,2001,female,55-74,22,171675.0,12.814911897480705
13685,Estonia,2001,female,75+,26,59580.0,43.6388049681101
13686,Estonia,2001,male,15-24,36,102895.0,34.987122795082364
13687,Estonia,2001,male,25-34,44,97810.0,44.985175339944796
13688,Estonia,2001,male,35-54,135,185880.0,72.62750161394447
13689,Estonia,2001,male,05-14,4,90730.0,4.408685109666042
13690,Estonia,2001,male,55-74,84,117120.0,71.72131147540983
13691,Estonia,2001,male,75+,12,19975.0,60.07509386733417
13692,Estonia,2002,female,15-24,4,97020.0,4.1228612657184085
13693,Estonia,2002,female,25-34,6,95715.0,6.268609935746748
13694,Estonia,2002,female,35-54,28,201060.0,13.926191186710433
13695,Estonia,2002,female,05-14,1,80820.0,1.2373174956693886
13696,Estonia,2002,female,55-74,19,170805.0,11.123796141799128
13697,Estonia,2002,female,75+,14,61415.0,22.795733941219574
13698,Estonia,2002,male,15-24,34,102950.0,33.02574065080136
13699,Estonia,2002,male,25-34,53,98385.0,53.87000050820755
13700,Estonia,2002,male,35-54,117,184685.0,63.351111351761105
13701,Estonia,2002,male,05-14,4,86140.0,4.643603436266543
13702,Estonia,2002,male,55-74,74,116560.0,63.4866163349348
13703,Estonia,2002,male,75+,17,21135.0,80.43529690087531
13704,Estonia,2003,female,15-24,6,97400.0,6.160164271047228
13705,Estonia,2003,female,25-34,5,95605.0,5.229851995188536
13706,Estonia,2003,female,35-54,21,199315.0,10.536086094874946
13707,Estonia,2003,female,05-14,1,76235.0,1.3117334557617892
13708,Estonia,2003,female,55-74,17,170190.0,9.988836006815912
13709,Estonia,2003,female,75+,16,63315.0,25.270473031667063
13710,Estonia,2003,male,15-24,31,103335.0,29.999516136836505
13711,Estonia,2003,male,25-34,38,98640.0,38.52392538523925
13712,Estonia,2003,male,35-54,116,183410.0,63.246278828853384
13713,Estonia,2003,male,05-14,3,81105.0,3.69890882189754
13714,Estonia,2003,male,55-74,69,116230.0,59.365052051965925
13715,Estonia,2003,male,75+,19,22380.0,84.89722966934764
13716,Estonia,2004,female,15-24,6,97765.0,6.137165652329566
13717,Estonia,2004,female,25-34,7,94990.0,7.369196757553427
13718,Estonia,2004,female,35-54,12,197475.0,6.076718571971136
13719,Estonia,2004,female,05-14,1,71710.0,1.3945056477478734
13720,Estonia,2004,female,55-74,22,170025.0,12.939273636229967
13721,Estonia,2004,female,75+,11,65370.0,16.827290806180205
13722,Estonia,2004,male,15-24,31,103745.0,29.880958118463543
13723,Estonia,2004,male,25-34,43,98265.0,43.75922251055818
13724,Estonia,2004,male,35-54,104,182275.0,57.05664517898779
13725,Estonia,2004,male,05-14,0,76105.0,0.0
13726,Estonia,2004,male,55-74,73,116415.0,62.70669587252502
13727,Estonia,2004,male,75+,13,23510.0,55.2956188855806
13728,Estonia,2005,female,15-24,5,97515.0,5.127416294928985
13729,Estonia,2005,female,25-34,3,93980.0,3.1921685464992553
13730,Estonia,2005,female,35-54,12,195835.0,6.127607424617663
13731,Estonia,2005,female,05-14,0,67840.0,0.0
13732,Estonia,2005,female,55-74,18,170115.0,10.581077506392734
13733,Estonia,2005,female,75+,15,67375.0,22.263450834879407
13734,Estonia,2005,male,15-24,27,103575.0,26.06806661839247
13735,Estonia,2005,male,25-34,32,97650.0,32.77009728622632
13736,Estonia,2005,male,35-54,97,181315.0,53.49805586961917
13737,Estonia,2005,male,05-14,1,71890.0,1.3910140492418974
13738,Estonia,2005,male,55-74,50,116665.0,42.857755110787295
13739,Estonia,2005,male,75+,13,24740.0,52.54648342764753
13740,Estonia,2006,female,15-24,5,96385.0,5.187529179851636
13741,Estonia,2006,female,25-34,4,92765.0,4.311971109793564
13742,Estonia,2006,female,35-54,12,194260.0,6.177288170493153
13743,Estonia,2006,female,05-14,0,64825.0,0.0
13744,Estonia,2006,female,55-74,17,170020.0,9.998823667803789
13745,Estonia,2006,female,75+,18,69410.0,25.932862699899147
13746,Estonia,2006,male,15-24,26,102295.0,25.41668703260179
13747,Estonia,2006,male,25-34,21,96850.0,21.683014971605576
13748,Estonia,2006,male,35-54,73,180705.0,40.39733266926759
13749,Estonia,2006,male,05-14,1,68740.0,1.4547570555717195
13750,Estonia,2006,male,55-74,56,116790.0,47.949310728658276
13751,Estonia,2006,male,75+,14,25870.0,54.11673753382296
13752,Estonia,2007,female,15-24,3,94785.0,3.165057762304162
13753,Estonia,2007,female,25-34,2,91870.0,2.176989223903342
13754,Estonia,2007,female,35-54,11,192585.0,5.711763636835682
13755,Estonia,2007,female,05-14,0,62580.0,0.0
13756,Estonia,2007,female,55-74,17,170045.0,9.997353641683084
13757,Estonia,2007,female,75+,13,71525.0,18.175463124781544
13758,Estonia,2007,male,15-24,21,100450.0,20.905923344947738
13759,Estonia,2007,male,25-34,39,96140.0,40.56584148117329
13760,Estonia,2007,male,35-54,66,180160.0,36.63410301953819
13761,Estonia,2007,male,05-14,0,66290.0,0.0
13762,Estonia,2007,male,55-74,58,117125.0,49.51974386339381
13763,Estonia,2007,male,75+,21,26860.0,78.18317200297841
13764,Estonia,2008,female,15-24,5,92410.0,5.410669840926307
13765,Estonia,2008,female,25-34,4,91600.0,4.366812227074235
13766,Estonia,2008,female,35-54,16,191130.0,8.371265630722545
13767,Estonia,2008,female,05-14,1,61285.0,1.6317206494248184
13768,Estonia,2008,female,55-74,15,170375.0,8.804108584005869
13769,Estonia,2008,female,75+,12,73185.0,16.39680262348842
13770,Estonia,2008,male,15-24,29,98030.0,29.582780781393453
13771,Estonia,2008,male,25-34,23,95990.0,23.960829253047194
13772,Estonia,2008,male,35-54,71,179930.0,39.45978991830157
13773,Estonia,2008,male,05-14,1,64680.0,1.546072974644403
13774,Estonia,2008,male,55-74,47,117750.0,39.91507430997877
13775,Estonia,2008,male,75+,18,27640.0,65.12301013024603
13776,Estonia,2009,female,15-24,2,89195.0,2.2422781546050787
13777,Estonia,2009,female,25-34,3,91560.0,3.2765399737876804
13778,Estonia,2009,female,35-54,14,189570.0,7.385134778709712
13779,Estonia,2009,female,05-14,0,60910.0,0.0
13780,Estonia,2009,female,55-74,14,171340.0,8.170888292284348
13781,Estonia,2009,female,75+,16,74300.0,21.534320323014803
13782,Estonia,2009,male,15-24,23,94705.0,24.285940552241172
13783,Estonia,2009,male,25-34,30,96260.0,31.165593185123623
13784,Estonia,2009,male,35-54,88,179820.0,48.937826715604494
13785,Estonia,2009,male,05-14,0,64240.0,0.0
13786,Estonia,2009,male,55-74,66,118960.0,55.480833893745796
13787,Estonia,2009,male,75+,13,28150.0,46.18117229129663
13788,Estonia,2010,female,15-24,2,85755.0,2.332225526208384
13789,Estonia,2010,female,25-34,5,91330.0,5.474652359575167
13790,Estonia,2010,female,35-54,9,187560.0,4.798464491362764
13791,Estonia,2010,female,05-14,0,61030.0,0.0
13792,Estonia,2010,female,55-74,14,172395.0,8.120885176484236
13793,Estonia,2010,female,75+,12,75665.0,15.859380162558645
13794,Estonia,2010,male,15-24,20,91065.0,21.962334596167572
13795,Estonia,2010,male,25-34,28,96230.0,29.096955211472512
13796,Estonia,2010,male,35-54,61,179395.0,34.00317734607988
13797,Estonia,2010,male,05-14,0,64580.0,0.0
13798,Estonia,2010,male,55-74,54,120465.0,44.82629809488233
13799,Estonia,2010,male,75+,18,28755.0,62.597809076682324
13800,Estonia,2011,female,15-24,3,82075.0,3.655193420651843
13801,Estonia,2011,female,25-34,1,90940.0,1.0996261271167802
13802,Estonia,2011,female,35-54,15,185535.0,8.084727948904519
13803,Estonia,2011,female,05-14,0,61510.0,0.0
13804,Estonia,2011,female,55-74,9,172988.0,5.20267301778158
13805,Estonia,2011,female,75+,12,77543.0,15.475284680757774
13806,Estonia,2011,male,15-24,19,87167.0,21.797239781109823
13807,Estonia,2011,male,25-34,23,95987.0,23.96157813037182
13808,Estonia,2011,male,35-54,58,178933.0,32.41436738891093
13809,Estonia,2011,male,05-14,0,65329.0,0.0
13810,Estonia,2011,male,55-74,57,121737.0,46.82224796076788
13811,Estonia,2011,male,75+,21,29683.0,70.74756594683826
13812,Estonia,2012,female,15-24,2,78364.0,2.552192333214231
13813,Estonia,2012,female,25-34,3,91727.0,3.2705746399642415
13814,Estonia,2012,female,35-54,7,184354.0,3.7970426462132636
13815,Estonia,2012,female,05-14,0,63330.0,0.0
13816,Estonia,2012,female,55-74,17,172977.0,9.827896194291727
13817,Estonia,2012,female,75+,18,80117.0,22.467141805110025
13818,Estonia,2012,male,15-24,14,83194.0,16.828136644469552
13819,Estonia,2012,male,25-34,30,96938.0,30.94761600198065
13820,Estonia,2012,male,35-54,65,179456.0,36.22057774607703
13821,Estonia,2012,male,05-14,2,67323.0,2.9707529373319668
13822,Estonia,2012,male,55-74,59,122960.0,47.98308392973325
13823,Estonia,2012,male,75+,20,30891.0,64.7437765044835
13824,Estonia,2013,female,15-24,2,73430.0,2.7236824186299877
13825,Estonia,2013,female,25-34,2,91438.0,2.187274437323651
13826,Estonia,2013,female,35-54,13,181855.0,7.148552418135327
13827,Estonia,2013,female,05-14,0,64312.0,0.0
13828,Estonia,2013,female,55-74,12,172334.0,6.96322257940975
13829,Estonia,2013,female,75+,18,82614.0,21.78807466046917
13830,Estonia,2013,male,15-24,15,78163.0,19.190665660222866
13831,Estonia,2013,male,25-34,22,96869.0,22.71108404133417
13832,Estonia,2013,male,35-54,52,178072.0,29.20167123410755
13833,Estonia,2013,male,05-14,1,68210.0,1.4660606949127692
13834,Estonia,2013,male,55-74,58,123698.0,46.88838946466394
13835,Estonia,2013,male,75+,23,32101.0,71.64885829101897
13836,Estonia,2014,female,15-24,1,69127.0,1.4466127562312843
13837,Estonia,2014,female,25-34,8,92159.0,8.680649746633536
13838,Estonia,2014,female,35-54,16,180093.0,8.88429866791047
13839,Estonia,2014,female,05-14,0,66119.0,0.0
13840,Estonia,2014,female,55-74,10,172116.0,5.810035092611959
13841,Estonia,2014,female,75+,13,84886.0,15.314657305091535
13842,Estonia,2014,male,15-24,19,73521.0,25.842956434216074
13843,Estonia,2014,male,25-34,39,97957.0,39.81338750676317
13844,Estonia,2014,male,35-54,57,177676.0,32.080866295954436
13845,Estonia,2014,male,05-14,2,69999.0,2.8571836740524863
13846,Estonia,2014,male,55-74,50,124940.0,40.0192092204258
13847,Estonia,2014,male,75+,26,33259.0,78.17432875311945
13848,Estonia,2015,female,15-24,1,66216.0,1.5102090129273893
13849,Estonia,2015,female,25-34,2,92783.0,2.15556729142192
13850,Estonia,2015,female,35-54,11,178380.0,6.166610606570243
13851,Estonia,2015,female,05-14,1,67802.0,1.4748827468216277
13852,Estonia,2015,female,55-74,12,172429.0,6.959386182138735
13853,Estonia,2015,female,75+,9,86804.0,10.368185797889497
13854,Estonia,2015,male,15-24,21,70165.0,29.92945200598589
13855,Estonia,2015,male,25-34,25,99448.0,25.13876598825517
13856,Estonia,2015,male,35-54,48,177053.0,27.110526226610112
13857,Estonia,2015,male,05-14,1,71561.0,1.3974092033370134
13858,Estonia,2015,male,55-74,44,126556.0,34.7672176743892
13859,Estonia,2015,male,75+,20,34253.0,58.389046214930076
13860,Falkland Islands (Malvinas),1979,female,15-24,0,193.3153901734104,13.185093722737907
13861,Falkland Islands (Malvinas),1979,female,25-34,0,193.3153901734104,13.185093722737907
13862,Falkland Islands (Malvinas),1979,female,35-54,0,193.3153901734104,13.185093722737907
13863,Falkland Islands (Malvinas),1979,female,05-14,0,193.3153901734104,13.185093722737907
13864,Falkland Islands (Malvinas),1979,female,55-74,0,193.3153901734104,13.185093722737907
